2025-01-25 05:20:54 - Debugger session started.
2025-01-25 05:20:54 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:21:40 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:40 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:40 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:40 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:40 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:40 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:40 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:40 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:40 - Midi Index: 48 | Intensity: 32 | Note Name: C3
2025-01-25 05:21:40 - Midi Index: 69 | Intensity: 22 | Note Name: A4
2025-01-25 05:21:40 - Midi Index: 69 | Intensity: 15 | Note Name: A4
2025-01-25 05:21:40 - Midi Index: 81 | Intensity: 29 | Note Name: A5
2025-01-25 05:21:40 - 
Resonance: 0.07 | Inflow: 1.33 | Outflow: 1.33 | Overflow: 0
- C3 | Intensity: 32
- A4 | Intensity: 22
- A4 | Intensity: 15
- A5 | Intensity: 29

- O1 | Intensity: 20 | Inflow: 1 | Outflow: 0.67 | Oveflow: 0
- U | Intensity: 0 | Inflow: 0 | Outflow: 0 | Oveflow: 0
- O1 | Intensity: 25 | Inflow: 1 | Outflow: 0.67 | Oveflow: 0
- M20 | Intensity: 18 | Inflow: 1 | Outflow: 0 | Oveflow: 0
- O1 | Intensity: 15 | Inflow: 0 | Outflow: 0 | Oveflow: 0
- O1 | Intensity: 0 | Inflow: 0 | Outflow: 0 | Oveflow: 0
False | False | False | False
2025-01-25 05:21:40 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:40 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:40 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:40 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:40 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:40 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:40 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:40 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:40 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:40 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:40 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:40 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:40 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:40 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:40 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:40 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:41 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:41 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:41 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:41 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:41 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:41 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:41 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:41 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:41 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:41 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:41 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:41 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:41 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:41 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:41 - Midi Index: 48 | Intensity: 32 | Note Name: C3
2025-01-25 05:21:41 - Midi Index: 69 | Intensity: 22 | Note Name: A4
2025-01-25 05:21:41 - Midi Index: 69 | Intensity: 15 | Note Name: A4
2025-01-25 05:21:41 - Midi Index: 81 | Intensity: 29 | Note Name: A5
2025-01-25 05:21:41 - 
Resonance: 0.07 | Inflow: 1.33 | Outflow: 1.33 | Overflow: 0
- C3 | Intensity: 32
- A4 | Intensity: 22
- A4 | Intensity: 15
- A5 | Intensity: 29

- O1 | Intensity: 20 | Inflow: 1 | Outflow: 0.67 | Oveflow: 0
- U | Intensity: 0 | Inflow: 0 | Outflow: 0 | Oveflow: 0
- O1 | Intensity: 25 | Inflow: 1 | Outflow: 0.67 | Oveflow: 0
- M20 | Intensity: 18 | Inflow: 1 | Outflow: 0 | Oveflow: 0
- O1 | Intensity: 15 | Inflow: 0 | Outflow: 0 | Oveflow: 0
- O1 | Intensity: 0 | Inflow: 0 | Outflow: 0 | Oveflow: 0
False | False | False | False
2025-01-25 05:21:41 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:41 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:41 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:41 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:41 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:41 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:41 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:41 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:41 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:41 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:41 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:41 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:41 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:41 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:41 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:41 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:42 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:42 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:42 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:42 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:42 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:42 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:42 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:42 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:42 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:42 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:42 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:42 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:42 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:42 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:42 - Midi Index: 48 | Intensity: 32 | Note Name: C3
2025-01-25 05:21:42 - Midi Index: 69 | Intensity: 22 | Note Name: A4
2025-01-25 05:21:42 - Midi Index: 69 | Intensity: 15 | Note Name: A4
2025-01-25 05:21:42 - Midi Index: 81 | Intensity: 29 | Note Name: A5
2025-01-25 05:21:42 - 
Resonance: 0.07 | Inflow: 1.33 | Outflow: 1.33 | Overflow: 0
- C3 | Intensity: 32
- A4 | Intensity: 22
- A4 | Intensity: 15
- A5 | Intensity: 29

- O1 | Intensity: 20 | Inflow: 1 | Outflow: 0.67 | Oveflow: 0
- U | Intensity: 0 | Inflow: 0 | Outflow: 0 | Oveflow: 0
- O1 | Intensity: 25 | Inflow: 1 | Outflow: 0.67 | Oveflow: 0
- M20 | Intensity: 18 | Inflow: 1 | Outflow: 0 | Oveflow: 0
- O1 | Intensity: 15 | Inflow: 0 | Outflow: 0 | Oveflow: 0
- O1 | Intensity: 0 | Inflow: 0 | Outflow: 0 | Oveflow: 0
False | False | False | False
2025-01-25 05:21:42 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:42 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:42 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:42 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:42 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:42 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:42 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:42 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:42 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:42 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:42 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:42 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:42 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:42 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:42 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:42 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:43 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:43 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:43 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:43 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:43 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:43 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:43 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:43 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:43 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:43 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:43 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:43 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:43 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:43 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:43 - Midi Index: 48 | Intensity: 32 | Note Name: C3
2025-01-25 05:21:43 - Midi Index: 69 | Intensity: 22 | Note Name: A4
2025-01-25 05:21:43 - Midi Index: 69 | Intensity: 15 | Note Name: A4
2025-01-25 05:21:43 - Midi Index: 81 | Intensity: 29 | Note Name: A5
2025-01-25 05:21:43 - 
Resonance: 0.07 | Inflow: 1.33 | Outflow: 1.33 | Overflow: 0
- C3 | Intensity: 32
- A4 | Intensity: 22
- A4 | Intensity: 15
- A5 | Intensity: 29

- O1 | Intensity: 20 | Inflow: 1 | Outflow: 0.67 | Oveflow: 0
- U | Intensity: 0 | Inflow: 0 | Outflow: 0 | Oveflow: 0
- O1 | Intensity: 25 | Inflow: 1 | Outflow: 0.67 | Oveflow: 0
- M20 | Intensity: 18 | Inflow: 1 | Outflow: 0 | Oveflow: 0
- O1 | Intensity: 15 | Inflow: 0 | Outflow: 0 | Oveflow: 0
- O1 | Intensity: 0 | Inflow: 0 | Outflow: 0 | Oveflow: 0
False | False | False | False
2025-01-25 05:21:43 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:43 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:43 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:43 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:43 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:43 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:43 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:43 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:43 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:43 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:43 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:43 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:43 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:43 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:43 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:43 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:44 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:44 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:44 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:44 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:44 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:44 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:44 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:44 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:44 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:44 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:44 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:44 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:44 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:44 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:44 - Midi Index: 48 | Intensity: 32 | Note Name: C3
2025-01-25 05:21:44 - Midi Index: 69 | Intensity: 22 | Note Name: A4
2025-01-25 05:21:44 - Midi Index: 69 | Intensity: 15 | Note Name: A4
2025-01-25 05:21:44 - Midi Index: 81 | Intensity: 29 | Note Name: A5
2025-01-25 05:21:44 - 
Resonance: 0.07 | Inflow: 1.33 | Outflow: 1.33 | Overflow: 0
- C3 | Intensity: 32
- A4 | Intensity: 22
- A4 | Intensity: 15
- A5 | Intensity: 29

- O1 | Intensity: 20 | Inflow: 1 | Outflow: 0.67 | Oveflow: 0
- U | Intensity: 0 | Inflow: 0 | Outflow: 0 | Oveflow: 0
- O1 | Intensity: 25 | Inflow: 1 | Outflow: 0.67 | Oveflow: 0
- M20 | Intensity: 18 | Inflow: 1 | Outflow: 0 | Oveflow: 0
- O1 | Intensity: 15 | Inflow: 0 | Outflow: 0 | Oveflow: 0
- O1 | Intensity: 0 | Inflow: 0 | Outflow: 0 | Oveflow: 0
False | False | False | False
2025-01-25 05:21:44 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:44 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:44 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:44 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:44 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:44 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:44 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:44 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:44 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:44 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:44 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:44 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:44 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:44 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:44 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:44 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:45 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:45 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:45 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:45 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:45 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:45 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:45 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:45 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:45 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:45 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:45 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:45 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:45 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:45 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:45 - Midi Index: 48 | Intensity: 32 | Note Name: C3
2025-01-25 05:21:45 - Midi Index: 69 | Intensity: 22 | Note Name: A4
2025-01-25 05:21:45 - Midi Index: 69 | Intensity: 15 | Note Name: A4
2025-01-25 05:21:45 - Midi Index: 81 | Intensity: 29 | Note Name: A5
2025-01-25 05:21:45 - 
Resonance: 0.07 | Inflow: 1.33 | Outflow: 1.33 | Overflow: 0
- C3 | Intensity: 32
- A4 | Intensity: 22
- A4 | Intensity: 15
- A5 | Intensity: 29

- O1 | Intensity: 20 | Inflow: 1 | Outflow: 0.67 | Oveflow: 0
- U | Intensity: 0 | Inflow: 0 | Outflow: 0 | Oveflow: 0
- O1 | Intensity: 25 | Inflow: 1 | Outflow: 0.67 | Oveflow: 0
- M20 | Intensity: 18 | Inflow: 1 | Outflow: 0 | Oveflow: 0
- O1 | Intensity: 15 | Inflow: 0 | Outflow: 0 | Oveflow: 0
- O1 | Intensity: 0 | Inflow: 0 | Outflow: 0 | Oveflow: 0
False | False | False | False
2025-01-25 05:21:45 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:45 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:45 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
2025-01-25 05:21:45 - Resonance: 0.1 | NetInflow: 1.3 | NetOutflow: 1.3 | NetOverflow: 0 | State: Active
