2025-01-25 05:14:46 - Debugger session started.
2025-01-25 05:14:46 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:57 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:57 - Midi Index: 48 | Intensity: 32 | Note Name: C3
2025-01-25 05:14:57 - Midi Index: 69 | Intensity: 11 | Note Name: A4
2025-01-25 05:14:57 - Midi Index: 70 | Intensity: 0 | Note Name: A#/Bb4
2025-01-25 05:14:57 - Midi Index: 95 | Intensity: 10 | Note Name: B6
2025-01-25 05:14:57 - 
Resonance: 0 | Inflow: 0 | Outflow: 0 | Overflow: 0
- C3 | Intensity: 32
- A4 | Intensity: 11
- A#/Bb4 | Intensity: 0
- B6 | Intensity: 10

- m14 | Intensity: 0 | Inflow: 0 | Outflow: -0 | Oveflow: 0
- m2 | Intensity: 0 | Inflow: 0 | Outflow: -0 | Oveflow: 0
- M13 | Intensity: 0 | Inflow: 0 | Outflow: -0 | Oveflow: 0
- M28 | Intensity: 0 | Inflow: 0 | Outflow: -0 | Oveflow: 0
- M16 | Intensity: 0 | Inflow: 0 | Outflow: -0 | Oveflow: 0
- m16 | Intensity: 0 | Inflow: 0 | Outflow: -0 | Oveflow: 0
False | False | False | False
2025-01-25 05:14:57 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:57 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:57 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:57 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:57 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:57 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:57 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:57 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:57 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:57 - delete success True - 4015353
2025-01-25 05:14:57 - add success True - 4015353
2025-01-25 05:14:57 - Midi Index: 69 | Intensity: 0 | Note Name: A4
2025-01-25 05:14:57 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:57 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:57 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:57 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:57 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:58 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:58 - delete success True - 4015353
2025-01-25 05:14:58 - add success True - 4015353
2025-01-25 05:14:58 - Midi Index: 68 | Intensity: 0 | Note Name: G#/Ab4
2025-01-25 05:14:58 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:58 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:58 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:58 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:58 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:58 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:58 - delete success True - 4015353
2025-01-25 05:14:58 - add success True - 4015353
2025-01-25 05:14:58 - Midi Index: 67 | Intensity: 0 | Note Name: G4
2025-01-25 05:14:58 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:58 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:58 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:58 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:58 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:58 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:58 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:58 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:58 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:58 - Midi Index: 48 | Intensity: 32 | Note Name: C3
2025-01-25 05:14:58 - Midi Index: 67 | Intensity: 0 | Note Name: G4
2025-01-25 05:14:58 - Midi Index: 69 | Intensity: 11 | Note Name: A4
2025-01-25 05:14:58 - Midi Index: 95 | Intensity: 10 | Note Name: B6
2025-01-25 05:14:58 - 
Resonance: 0 | Inflow: 0 | Outflow: 0 | Overflow: 0
- C3 | Intensity: 32
- G4 | Intensity: 0
- A4 | Intensity: 11
- B6 | Intensity: 10

- P12 | Intensity: 0 | Inflow: 0 | Outflow: -0 | Oveflow: 0
- M13 | Intensity: 0 | Inflow: 0 | Outflow: -0 | Oveflow: 0
- M2 | Intensity: 0 | Inflow: 0 | Outflow: -0 | Oveflow: 0
- M28 | Intensity: 0 | Inflow: 0 | Outflow: -0 | Oveflow: 0
- M17 | Intensity: 0 | Inflow: 0 | Outflow: -0 | Oveflow: 0
- M16 | Intensity: 0 | Inflow: 0 | Outflow: -0 | Oveflow: 0
False | False | False | False
2025-01-25 05:14:58 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:58 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:58 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:58 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:58 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:58 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:58 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:58 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:58 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:58 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:58 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:58 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:58 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:58 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:59 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:59 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:59 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:59 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:59 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:59 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:59 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:59 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:59 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:59 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:59 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:59 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:59 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:59 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:59 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:59 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:59 - Midi Index: 48 | Intensity: 32 | Note Name: C3
2025-01-25 05:14:59 - Midi Index: 67 | Intensity: 0 | Note Name: G4
2025-01-25 05:14:59 - Midi Index: 69 | Intensity: 11 | Note Name: A4
2025-01-25 05:14:59 - Midi Index: 95 | Intensity: 10 | Note Name: B6
2025-01-25 05:14:59 - 
Resonance: 0 | Inflow: 0 | Outflow: 0 | Overflow: 0
- C3 | Intensity: 32
- G4 | Intensity: 0
- A4 | Intensity: 11
- B6 | Intensity: 10

- P12 | Intensity: 0 | Inflow: 0 | Outflow: -0 | Oveflow: 0
- M13 | Intensity: 0 | Inflow: 0 | Outflow: -0 | Oveflow: 0
- M2 | Intensity: 0 | Inflow: 0 | Outflow: -0 | Oveflow: 0
- M28 | Intensity: 0 | Inflow: 0 | Outflow: -0 | Oveflow: 0
- M17 | Intensity: 0 | Inflow: 0 | Outflow: -0 | Oveflow: 0
- M16 | Intensity: 0 | Inflow: 0 | Outflow: -0 | Oveflow: 0
False | False | False | False
2025-01-25 05:14:59 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:59 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:59 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:59 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:59 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:59 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:59 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:59 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:59 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:59 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:59 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:59 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:59 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:14:59 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:00 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:00 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:00 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:00 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:00 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:00 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:00 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:00 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:00 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:00 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:00 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:00 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:00 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:00 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:00 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:00 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:00 - Midi Index: 48 | Intensity: 32 | Note Name: C3
2025-01-25 05:15:00 - Midi Index: 67 | Intensity: 1 | Note Name: G4
2025-01-25 05:15:00 - Midi Index: 69 | Intensity: 11 | Note Name: A4
2025-01-25 05:15:00 - Midi Index: 95 | Intensity: 10 | Note Name: B6
2025-01-25 05:15:00 - 
Resonance: 0 | Inflow: 0 | Outflow: 0 | Overflow: 0
- C3 | Intensity: 32
- G4 | Intensity: 1
- A4 | Intensity: 11
- B6 | Intensity: 10

- P12 | Intensity: 0 | Inflow: 0 | Outflow: -0 | Oveflow: 0
- M13 | Intensity: 0 | Inflow: 0 | Outflow: -0 | Oveflow: 0
- M2 | Intensity: 0 | Inflow: 0 | Outflow: -0 | Oveflow: 0
- M28 | Intensity: 0 | Inflow: 0 | Outflow: -0 | Oveflow: 0
- M17 | Intensity: 0 | Inflow: 0 | Outflow: -0 | Oveflow: 0
- M16 | Intensity: 0 | Inflow: 0 | Outflow: -0 | Oveflow: 0
False | False | False | False
2025-01-25 05:15:00 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:00 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:00 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:00 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:00 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:00 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:00 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:00 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:00 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:00 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:00 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:00 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:00 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:00 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:01 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:01 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:01 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:01 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:01 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:01 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:01 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:01 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:01 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:01 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:01 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:01 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:01 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:01 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:01 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:01 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:01 - Midi Index: 48 | Intensity: 32 | Note Name: C3
2025-01-25 05:15:01 - Midi Index: 67 | Intensity: 3 | Note Name: G4
2025-01-25 05:15:01 - Midi Index: 69 | Intensity: 11 | Note Name: A4
2025-01-25 05:15:01 - Midi Index: 95 | Intensity: 10 | Note Name: B6
2025-01-25 05:15:01 - 
Resonance: 0 | Inflow: 0 | Outflow: 0 | Overflow: 0
- C3 | Intensity: 32
- G4 | Intensity: 3
- A4 | Intensity: 11
- B6 | Intensity: 10

- P12 | Intensity: 0 | Inflow: 0 | Outflow: -0 | Oveflow: 0
- M13 | Intensity: 0 | Inflow: 0 | Outflow: -0 | Oveflow: 0
- M2 | Intensity: 0 | Inflow: 0 | Outflow: -0 | Oveflow: 0
- M28 | Intensity: 0 | Inflow: 0 | Outflow: -0 | Oveflow: 0
- M17 | Intensity: 0 | Inflow: 0 | Outflow: -0 | Oveflow: 0
- M16 | Intensity: 0 | Inflow: 0 | Outflow: -0 | Oveflow: 0
False | False | False | False
2025-01-25 05:15:01 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:01 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:01 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:01 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:01 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:01 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:01 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:01 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:01 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:01 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:01 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:01 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:01 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:01 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:02 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:02 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:02 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:02 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:02 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:02 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:02 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:02 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:02 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:02 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:02 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:02 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:02 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:02 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:02 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:02 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:02 - Midi Index: 48 | Intensity: 32 | Note Name: C3
2025-01-25 05:15:02 - Midi Index: 67 | Intensity: 8 | Note Name: G4
2025-01-25 05:15:02 - Midi Index: 69 | Intensity: 11 | Note Name: A4
2025-01-25 05:15:02 - Midi Index: 95 | Intensity: 10 | Note Name: B6
2025-01-25 05:15:02 - 
Resonance: 0 | Inflow: 0 | Outflow: 0 | Overflow: 0
- C3 | Intensity: 32
- G4 | Intensity: 8
- A4 | Intensity: 11
- B6 | Intensity: 10

- P12 | Intensity: 0 | Inflow: 0 | Outflow: -0 | Oveflow: 0
- M13 | Intensity: 0 | Inflow: 0 | Outflow: -0 | Oveflow: 0
- M2 | Intensity: 0 | Inflow: 0 | Outflow: -0 | Oveflow: 0
- M28 | Intensity: 0 | Inflow: 0 | Outflow: -0 | Oveflow: 0
- M17 | Intensity: 0 | Inflow: 0 | Outflow: -0 | Oveflow: 0
- M16 | Intensity: 0 | Inflow: 0 | Outflow: -0 | Oveflow: 0
False | False | False | False
2025-01-25 05:15:02 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:02 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:02 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:02 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:02 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:02 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:02 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:02 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:02 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:02 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:02 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:02 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:02 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:02 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:03 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:03 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:03 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:03 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:03 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:03 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:03 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:03 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:03 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
2025-01-25 05:15:03 - Resonance: 0 | NetInflow: 0 | NetOutflow: 0 | NetOverflow: 0 | State: Static
